,movie_id,title,tags
55,62177,Brave,"Brave Kelly Macdonald Julie Walters Billy Connolly Brenda Chapman Mark Andrews Steve Purcell Animation Adventure Comedy Family Action Fantasy scotland rebel bravery kingdom archer wish bear scot rebellious daughter turns into animal archery ruins aftercreditsstinger peace offering woman director courage 3d Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall. Walt Disney Pictures Pixar Animation Studios"
56,188927,Star Trek Beyond,"Star Trek Beyond Chris Pine Zachary Quinto Karl Urban Justin Lin Action Adventure Science Fiction sequel stranded hatred space opera The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test. Paramount Pictures Bad Robot Perfect Storm Entertainment"
57,10681,WALL·E,"WALL·E Ben Burtt Elissa Knight Jeff Garlin Andrew Stanton Animation Family romantic comedy WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves. Walt Disney Pictures Pixar Animation Studios FortyFour Studios"
58,5174,Rush Hour 3,"Rush Hour 3 Chris Tucker Jackie Chan Hiroyuki Sanada Brett Ratner Action Comedy Crime Thriller ambassador After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother. New Line Cinema"
59,14161,2012,"2012 John Cusack Amanda Peet Chiwetel Ejiofor Roland Emmerich Action Adventure Science Fiction civilization natural disaster end of the world disaster apocalypse destruction volcanic eruption mayan ark solar destruction  of mankind Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world. Columbia Pictures Centropolis Entertainment The Mark Gordon Company"
60,17979,A Christmas Carol,"A Christmas Carol Gary Oldman Jim Carrey Steve Valentine Robert Zemeckis Animation Drama holiday based on novel victorian england money christmas eve scrooge christmas carol ghost lesson charles dickens christmas Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption. Walt Disney ImageMovers"
61,76757,Jupiter Ascending,"Jupiter Ascending Mila Kunis Channing Tatum Sean Bean Lilly Wachowski Lana Wachowski Science Fiction Fantasy Action Adventure jupiter space woman director 3d interspecies romance In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty… Village Roadshow Pictures Dune Entertainment Anarchos Productions"
62,258489,The Legend of Tarzan,"The Legend of Tarzan Alexander Skarsgård Margot Robbie Christoph Waltz David Yates Action Adventure africa feral child tarzan jungle animal attack Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment. Village Roadshow Pictures Dark Horse Entertainment Jerry Weintraub Productions"
63,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe William Moseley Anna Popplewell Skandar Keynes Andrew Adamson Adventure Family Fantasy saving the world witch based on novel brother sister relationship self sacrifice winter cupboard beaver lion fairy-tale figure battle narnia fantasy world duringcreditsstinger Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever. Walt Disney Walden Media"
64,246655,X-Men: Apocalypse,"X-Men: Apocalypse James McAvoy Michael Fassbender Jennifer Lawrence Bryan Singer Science Fiction mutant supernatural powers marvel comic superhero based on comic book superhuman apocalypse superhero team world domination aftercreditsstinger 1980s After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan. Twentieth Century Fox Film Corporation Donners' Company Marvel Entertainment"
65,155,The Dark Knight,"The Dark Knight Christian Bale Heath Ledger Aaron Eckhart Christopher Nolan Drama Action Crime Thriller dc comics crime fighter secret identity scarecrow sadism chaos gotham city vigilante joker superhero based on comic book tragic hero organized crime criminal mastermind district attorney imax super villain super powers batman Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker. DC Comics Legendary Pictures Warner Bros."
66,14160,Up,"Up Ed Asner Christopher Plummer Jordan Nagai Pete Docter Animation Comedy Family Adventure age difference central and south america balloon animation floating in the air duringcreditsstinger exploring Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life. Pixar Animation Studios"
67,15512,Monsters vs Aliens,"Monsters vs Aliens Seth Rogen Reese Witherspoon Hugh Laurie Conrad Vernon Rob Letterman Animation Family Adventure Science Fiction alien giant robot duringcreditsstinger When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters... DreamWorks Animation"
68,1726,Iron Man,"Iron Man Robert Downey Jr. Terrence Howard Jeff Bridges Jon Favreau Action Science Fiction Adventure middle east arms dealer malibu marvel comic superhero based on comic book tony stark iron man aftercreditsstinger marvel cinematic universe counter terrorism agent coulson After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil. Marvel Studios"
69,44826,Hugo,"Hugo Ben Kingsley Sacha Baron Cohen Asa Butterfield Martin Scorsese Adventure Drama Family library clock film director key toy boy love orphan robot automaton hiding filmmaking leg brace doberman 3d Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past. Paramount Pictures Infinitum Nihil GK Films"
